Vehicle ID,Type,x [m],y [m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s], Angle [rad]
15, Car,356529.95,4363483.12,42.5722,0.238,-0.136,0.8008,0.8336
15, Car,356530.21,4363483.41,42.602,0.2566,-0.1352,0.834167,0.8341
15, Car,356530.48,4363483.7,42.6329,0.2594,-0.1402,0.867533,0.8346
15, Car,356530.74,4363484,42.6643,0.2622,-0.1258,0.9009,0.8351
15, Car,356531.01,4363484.29,42.6954,0.2557,-0.128,0.934267,0.8356
15, Car,356531.27,4363484.58,42.7267,0.2651,-0.1393,0.967633,0.8361
15, Car,356531.54,4363484.88,42.757,0.2402,-0.1149,1.001,0.8366
15, Car,356531.81,4363485.17,42.7865,0.2513,-0.1255,1.034367,0.8371
15, Car,356532.07,4363485.47,42.8158,0.2366,-0.1202,1.067733,0.8375
15, Car,356532.34,4363485.76,42.8431,0.218,-0.1046,1.1011,0.8379
15, Car,356532.6,4363486.06,42.8685,0.2051,-0.0952,1.134467,0.8384
15, Car,356532.87,4363486.36,42.8919,0.1833,-0.1047,1.167833,0.8386
15, Car,356533.14,4363486.65,42.9136,0.1791,-0.0795,1.2012,0.839
15, Car,356533.4,4363486.95,42.9335,0.1519,-0.0847,1.234567,0.8392
15, Car,356533.67,4363487.25,42.9509,0.1375,-0.0622,1.267933,0.8394
15, Car,356533.94,4363487.54,42.9661,0.115,-0.069,1.3013,0.8396
15, Car,356534.21,4363487.84,42.978,0.0836,-0.044,1.334667,0.8399
15, Car,356534.47,4363488.14,42.9863,0.055,-0.0427,1.368033,0.84
15, Car,356534.74,4363488.44,42.9929,0.0538,-0.0203,1.4014,0.8401
15, Car,356535.01,4363488.74,42.9971,0.0172,-0.0184,1.434767,0.8402
15, Car,356535.27,4363489.03,42.9985,0.0052,0.0052,1.468133,0.8402
15, Car,356535.54,4363489.33,42.998,-0.0121,-0.0048,1.5015,0.8402
15, Car,356535.81,4363489.63,42.9946,-0.0446,0.0059,1.534867,0.8401
15, Car,356536.07,4363489.93,42.9891,-0.0475,0.0289,1.568233,0.84
15, Car,356536.34,4363490.23,42.9817,-0.0758,0.0294,1.6016,0.8398
15, Car,356536.61,4363490.52,42.9715,-0.094,0.0319,1.634967,0.8398
15, Car,356536.87,4363490.82,42.9598,-0.1006,0.0425,1.668333,0.8395
15, Car,356537.14,4363491.12,42.946,-0.1302,0.0476,1.7017,0.8393
15, Car,356537.41,4363491.41,42.9305,-0.1279,0.0512,1.735067,0.839
15, Car,356537.67,4363491.71,42.9147,-0.1344,0.0486,1.768433,0.8388
15, Car,356537.94,4363492.01,42.8966,-0.1673,0.0615,1.8018,0.8384
15, Car,356538.2,4363492.3,42.8772,-0.155,0.0608,1.835167,0.8381
15, Car,356538.47,4363492.6,42.8575,-0.1732,0.0546,1.868533,0.8378
15, Car,356538.73,4363492.89,42.8369,-0.1705,0.0648,1.9019,0.8374
15, Car,356539,4363493.19,42.8154,-0.1866,0.0478,1.935267,0.8371
15, Car,356539.27,4363493.48,42.794,-0.1703,0.0614,1.968633,0.8368
15, Car,356539.53,4363493.77,42.7721,-0.1945,0.0636,2.002,0.8365
15, Car,356539.8,4363494.07,42.7486,-0.1971,0.0503,2.035367,0.8361
15, Car,356540.06,4363494.36,42.7252,-0.1914,0.0452,2.068733,0.836
15, Car,356540.33,4363494.65,42.7029,-0.1803,0.0497,2.1021,0.8357
15, Car,356540.59,4363494.95,42.6805,-0.1935,0.0361,2.135467,0.8355
15, Car,356540.86,4363495.24,42.6574,-0.19,0.0318,2.168833,0.8354
15, Car,356541.12,4363495.53,42.6364,-0.1605,0.0323,2.2022,0.8353
15, Car,356541.39,4363495.83,42.6164,-0.1719,0.0135,2.235567,0.8352
15, Car,356541.65,4363496.12,42.5962,-0.1653,0.0133,2.268933,0.8351
15, Car,356541.92,4363496.41,42.5758,-0.1738,-0.0045,2.3023,0.8351
15, Car,356542.18,4363496.7,42.5575,-0.1312,0.0052,2.335667,0.8351
15, Car,356542.45,4363497,42.5408,-0.147,-0.0327,2.369033,0.8351
15, Car,356542.71,4363497.29,42.5237,-0.1371,-0.0152,2.4024,0.8352
15, Car,356542.98,4363497.58,42.5065,-0.1495,-0.049,2.435767,0.8353
15, Car,356543.24,4363497.87,42.4898,-0.1282,-0.0378,2.469133,0.8355
15, Car,356543.5,4363498.16,42.4739,-0.1369,-0.0605,2.5025,0.8357
15, Car,356543.77,4363498.46,42.4571,-0.1427,-0.0602,2.535867,0.8359
15, Car,356544.03,4363498.75,42.4403,-0.1363,-0.0488,2.569233,0.8361
15, Car,356544.3,4363499.04,42.4236,-0.1432,-0.0853,2.6026,0.8363
15, Car,356544.56,4363499.33,42.4072,-0.1297,-0.0655,2.635967,0.8367
15, Car,356544.82,4363499.62,42.3911,-0.1383,-0.0899,2.669333,0.837
15, Car,356545.09,4363499.92,42.3748,-0.1321,-0.0779,2.7027,0.8373
15, Car,356545.35,4363500.21,42.3588,-0.1355,-0.082,2.736067,0.8376
15, Car,356545.61,4363500.5,42.3421,-0.1423,-0.0879,2.769433,0.8381
15, Car,356545.87,4363500.79,42.3253,-0.1377,-0.0907,2.8028,0.8385
15, Car,356546.14,4363501.08,42.3101,-0.1143,-0.0898,2.836167,0.8389
15, Car,356546.4,4363501.37,42.2952,-0.1339,-0.0813,2.869533,0.8393
15, Car,356546.66,4363501.67,42.2794,-0.1298,-0.0892,2.9029,0.8396
15, Car,356546.92,4363501.96,42.2632,-0.1393,-0.0939,2.936267,0.8401
15, Car,356547.18,4363502.25,42.2477,-0.1185,-0.0734,2.969633,0.8404
15, Car,356547.44,4363502.54,42.2325,-0.1347,-0.0771,3.003,0.8408
15, Car,356547.7,4363502.83,42.217,-0.1235,-0.0813,3.036367,0.841
15, Car,356547.96,4363503.12,42.2033,-0.1045,-0.0723,3.069733,0.8413
15, Car,356548.23,4363503.42,42.1891,-0.1328,-0.0749,3.1031,0.8415
15, Car,356548.49,4363503.71,42.1739,-0.1202,-0.0626,3.136467,0.8418
15, Car,356548.75,4363504,42.1602,-0.1074,-0.0444,3.169833,0.8419
15, Car,356549.01,4363504.29,42.1474,-0.1062,-0.0428,3.2032,0.8421
15, Car,356549.27,4363504.58,42.1339,-0.1189,-0.0504,3.236567,0.8423
15, Car,356549.53,4363504.87,42.1216,-0.0857,-0.0288,3.269933,0.8424
15, Car,356549.78,4363505.16,42.1114,-0.0841,-0.0263,3.3033,0.8425
15, Car,356550.04,4363505.46,42.1025,-0.0631,-0.0161,3.336667,0.8424
15, Car,356550.3,4363505.75,42.0949,-0.0649,-0.0029,3.370033,0.8426
15, Car,356550.56,4363506.04,42.0883,-0.0438,-0.0007,3.4034,0.8425
15, Car,356550.82,4363506.33,42.0831,-0.0427,0.0025,3.436767,0.8425
15, Car,356551.08,4363506.62,42.0797,-0.0146,0.031,3.470133,0.8425
15, Car,356551.34,4363506.91,42.0766,-0.0372,0.0169,3.5035,0.8423
15, Car,356551.6,4363507.2,42.0722,-0.036,0.0229,3.536867,0.8421
15, Car,356551.86,4363507.49,42.069,-0.0174,0.0338,3.570233,0.8421
15, Car,356552.12,4363507.78,42.0666,-0.022,0.0302,3.6036,0.8419
15, Car,356552.38,4363508.07,42.0635,-0.0299,0.0433,3.636967,0.8417
15, Car,356552.64,4363508.36,42.0595,-0.0359,0.0334,3.670333,0.8414
15, Car,356552.9,4363508.65,42.0555,-0.0317,0.0628,3.7037,0.8412
15, Car,356553.16,4363508.94,42.0495,-0.0674,0.0321,3.737067,0.841
15, Car,356553.42,4363509.23,42.0429,-0.0426,0.0549,3.770433,0.8407
15, Car,356553.68,4363509.52,42.0365,-0.0649,0.0524,3.8038,0.8404
15, Car,356553.94,4363509.81,42.0278,-0.0794,0.0507,3.837167,0.8401
15, Car,356554.2,4363510.1,42.0177,-0.0886,0.0485,3.870533,0.8399
15, Car,356554.46,4363510.39,42.0058,-0.109,0.052,3.9039,0.8397
15, Car,356554.72,4363510.68,41.9913,-0.1322,0.0505,3.937267,0.8395
15, Car,356554.98,4363510.97,41.9755,-0.1316,0.0512,3.970633,0.8393
15, Car,356555.24,4363511.26,41.9568,-0.1797,0.042,4.004,0.8391
15, Car,356555.5,4363511.55,41.9352,-0.1797,0.0285,4.037367,0.8389
15, Car,356555.76,4363511.85,41.9121,-0.2058,0.0501,4.070733,0.8388
15, Car,356556.02,4363512.14,41.8852,-0.2412,0.0426,4.1041,0.8386
15, Car,356556.28,4363512.43,41.8557,-0.25,0.0357,4.137467,0.8385
15, Car,356556.54,4363512.72,41.8284,-0.2041,0.0234,4.170833,0.8384
15, Car,356556.8,4363513.01,41.814,-0.0364,0.0153,4.2042,0.8384
15, Car,356557.06,4363513.29,41.8169,0.0855,0.0158,4.237567,0.8383
15, Car,356557.32,4363513.58,41.8344,0.2047,0.0234,4.270933,0.8382
15, Car,356557.58,4363513.87,41.863,0.2727,0.0011,4.3043,0.8382
15, Car,356557.84,4363514.16,41.8998,0.3396,0.0103,4.337667,0.8382
15, Car,356558.1,4363514.45,41.9435,0.3881,-0.002,4.371033,0.8383
15, Car,356558.36,4363514.74,41.9918,0.4155,0.003,4.4044,0.8383
15, Car,356558.62,4363515.02,42.0409,0.4022,0.0014,4.437767,0.8384
15, Car,356558.88,4363515.31,42.0895,0.4066,-0.0132,4.471133,0.8384
15, Car,356559.13,4363515.6,42.1359,0.3657,-0.0186,4.5045,0.8386
15, Car,356559.39,4363515.88,42.181,0.385,-0.0115,4.537867,0.8387
15, Car,356559.65,4363516.17,42.1838,0.4004,-0.0089,4.571233,0.8388
15, Car,356559.9,4363516.45,42.1863,0.4033,-0.018,4.6046,0.8389
15, Car,356560.16,4363516.73,42.1894,0.4361,-0.0171,4.637967,0.8391
15, Car,356560.41,4363517.02,42.1938,0.4517,-0.0176,4.671333,0.8392
15, Car,356560.67,4363517.3,42.1996,0.4862,-0.0209,4.7047,0.8393
15, Car,356560.92,4363517.59,42.2073,0.5113,-0.0322,4.738067,0.8394
15, Car,356561.19,4363517.88,42.2181,0.5685,-0.015,4.771433,0.8394
15, Car,356561.45,4363518.18,42.2314,0.5826,-0.0358,4.8048,0.8395
15, Car,356561.72,4363518.47,42.2472,0.641,-0.0336,4.838167,0.8397
15, Car,356561.98,4363518.77,42.268,0.6946,-0.0206,4.871533,0.8398
15, Car,356562.25,4363519.07,42.2929,0.7412,-0.0335,4.9049,0.8398
15, Car,356562.52,4363519.37,42.3237,0.8214,-0.0356,4.938267,0.8399
15, Car,356562.79,4363519.67,42.364,0.9237,-0.031,4.971633,0.8399
15, Car,356563.06,4363519.98,42.413,0.9856,-0.0305,5.005,0.8399
15, Car,356563.33,4363520.28,42.4729,1.1168,-0.0359,5.038367,0.8399
15, Car, ,,,,,,
16, Car,356548.16,4363503.48,43.9099,-0.0106,-0.0148,0,0.8383
16, Car,356548.44,4363503.78,43.9066,-0.0446,0.0031,0.033367,0.8383
16, Car,356548.71,4363504.08,43.8997,-0.0696,-0.017,0.066733,0.8383
16, Car,356548.98,4363504.39,43.891,-0.0748,0.009,0.1001,0.8383
16, Car,356549.25,4363504.69,43.8782,-0.1386,-0.0331,0.133467,0.8383
16, Car,356549.52,4363504.99,43.8601,-0.1627,-0.0109,0.166833,0.8383
16, Car,356549.8,4363505.29,43.8392,-0.1863,-0.0252,0.2002,0.8384
16, Car,356550.07,4363505.6,43.8141,-0.2311,-0.0208,0.233567,0.8384
16, Car,356550.34,4363505.9,43.7858,-0.2399,-0.0149,0.266933,0.8384
16, Car,356550.61,4363506.2,43.754,-0.2899,-0.0151,0.3003,0.8384
16, Car,356550.89,4363506.51,43.7172,-0.3231,-0.0398,0.333667,0.8385
16, Car,356551.16,4363506.81,43.679,-0.312,0.0019,0.367033,0.8385
16, Car,356551.43,4363507.11,43.6362,-0.4014,-0.0231,0.4004,0.8385
16, Car,356551.7,4363507.41,43.5906,-0.3567,-0.0464,0.433767,0.8386
16, Car,356551.97,4363507.72,43.5466,-0.3774,-0.0121,0.467133,0.8386
16, Car,356552.25,4363508.02,43.7027,-0.1847,-0.0264,0.5005,0.8387
16, Car,356552.52,4363508.32,43.6807,-0.183,-0.0114,0.533867,0.8386
16, Car,356552.79,4363508.62,43.6584,-0.1878,-0.0186,0.567233,0.8387
16, Car,356553.06,4363508.92,43.6351,-0.1995,-0.0243,0.6006,0.8388
16, Car,356553.33,4363509.23,43.6107,-0.2071,-0.0292,0.633967,0.8389
16, Car,356553.6,4363509.53,43.5852,-0.2168,-0.0199,0.667333,0.839
16, Car,356553.87,4363509.83,43.5583,-0.232,-0.0265,0.7007,0.839
16, Car,356554.14,4363510.13,43.5298,-0.2417,-0.0192,0.734067,0.8391
16, Car,356554.41,4363510.43,43.5002,-0.2507,-0.0247,0.767433,0.8392
16, Car,356554.68,4363510.73,43.4686,-0.2768,-0.0238,0.8008,0.8394
16, Car,356554.95,4363511.03,43.4353,-0.2766,-0.0228,0.834167,0.8393
16, Car,356555.22,4363511.33,43.4009,-0.2959,-0.0164,0.867533,0.8395
16, Car,356555.48,4363511.63,43.3637,-0.3235,-0.0325,0.9009,0.8395
16, Car,356555.75,4363511.92,43.3258,-0.3078,-0.0214,0.934267,0.8396
16, Car,356556.02,4363512.22,43.2859,-0.3576,-0.024,0.967633,0.8397
16, Car,356556.29,4363512.52,43.2431,-0.354,-0.0246,1.001,0.8399
16, Car,356556.55,4363512.82,43.1986,-0.3882,-0.0122,1.034367,0.8399
16, Car,356556.82,4363513.11,43.1512,-0.4008,-0.0295,1.067733,0.84
16, Car,356557.09,4363513.41,43.1018,-0.4217,-0.0208,1.1011,0.8401
16, Car,356557.35,4363513.71,43.0495,-0.4485,-0.0265,1.134467,0.8402
16, Car,356557.62,4363514.01,42.9942,-0.4719,-0.016,1.167833,0.8403
16, Car,356557.89,4363514.31,42.9374,-0.4733,-0.0138,1.2012,0.8402
16, Car,356558.15,4363514.6,42.8785,-0.508,-0.0264,1.234567,0.8403
16, Car,356558.42,4363514.9,42.8157,-0.5379,-0.011,1.267933,0.8404
16, Car,356558.69,4363515.2,42.7495,-0.5637,-0.0153,1.3013,0.8404
16, Car,356558.95,4363515.49,42.6808,-0.5807,-0.0109,1.334667,0.8404
16, Car,356559.22,4363515.79,42.6153,-0.5099,-0.0091,1.368033,0.8404
16, Car,356559.48,4363516.09,42.5542,-0.5069,-0.0201,1.4014,0.8405
16, Car,356559.75,4363516.38,42.5313,-0.4867,-0.0155,1.434767,0.8405
16, Car,356560.01,4363516.68,42.5089,-0.5067,-0.0064,1.468133,0.8406
16, Car,356560.27,4363516.97,42.4848,-0.5226,-0.0237,1.5015,0.8405
16, Car,356560.54,4363517.26,42.4591,-0.5427,0.0003,1.534867,0.8405
16, Car,356560.8,4363517.56,42.4312,-0.5655,-0.0176,1.568233,0.8406
16, Car,356561.06,4363517.85,42.4007,-0.5923,-0.015,1.6016,0.8406
16, Car,356561.32,4363518.14,42.3688,-0.5926,0.0013,1.634967,0.8405
16, Car,356561.58,4363518.43,42.3346,-0.6369,-0.008,1.668333,0.8405
16, Car,356561.84,4363518.72,42.2978,-0.6384,-0.0113,1.7017,0.8406
16, Car,356562.1,4363519.01,42.2602,-0.652,-0.0031,1.735067,0.8406
16, Car,356562.36,4363519.3,42.22,-0.6838,-0.0147,1.768433,0.8406
16, Car,356562.61,4363519.58,42.1769,-0.6982,-0.0007,1.8018,0.8406
16, Car,356562.87,4363519.87,42.1329,-0.6944,-0.0056,1.835167,0.8406
16, Car,356563.12,4363520.15,42.0868,-0.7294,-0.0126,1.868533,0.8405
16, Car,356563.38,4363520.44,42.0385,-0.7207,-0.0054,1.9019,0.8405
16, Car, ,,,,,,
23, Car,356558.72,4363515.42,42.3457,0.1968,-0.0246,0,0.8418
23, Car,356558.98,4363515.71,42.3637,0.1024,-0.0098,0.033367,0.8418
23, Car,356559.24,4363516,42.3705,0.0106,-0.019,0.066733,0.8418
23, Car,356559.5,4363516.29,42.3944,-0.0666,-0.0174,0.1001,0.8419
23, Car,356559.76,4363516.58,42.4096,-0.1907,-0.0481,0.133467,0.842
23, Car,356560.02,4363516.87,42.4163,-0.2578,-0.0138,0.166833,0.8419
23, Car,356560.28,4363517.17,42.4155,-0.3654,-0.0273,0.2002,0.842
23, Car,356560.54,4363517.46,42.4068,-0.4347,-0.0208,0.233567,0.842
23, Car,356560.81,4363517.75,42.3914,-0.521,-0.0249,0.266933,0.8421
23, Car,356561.07,4363518.05,42.3659,-0.6411,0.002,0.3003,0.8421
23, Car,356561.33,4363518.34,42.3332,-0.6646,0.0012,0.333667,0.8423
23, Car,356561.59,4363518.64,42.2962,-0.7417,-0.0853,0.367033,0.8423
23, Car,356561.86,4363518.93,42.2506,-0.8237,-0.0096,0.4004,0.8424
23, Car,356562.12,4363519.23,42.1944,-0.9111,0.0241,0.433767,0.8424
23, Car,356562.38,4363519.52,42.1326,-0.861,-0.0418,0.467133,0.8425
23, Car,356562.64,4363519.81,42.308,0.091,-0.0087,0.5005,0.8424
23, Car,356562.9,4363520.1,42.34,0.0964,-0.0092,0.533867,0.8424
23, Car,356563.16,4363520.39,42.3705,0.0106,-0.019,0.567233,0.8426
23, Car, ,,,,,,
24, Car,356505.18,4363455.24,31.5054,-0.1723,0.0282,0,0.8533
24, Car,356505.38,4363455.46,31.4879,-0.1192,0.0443,0.033367,0.8531
24, Car,356505.57,4363455.69,31.4816,0.0137,0.0191,0.066733,0.8531
24, Car,356505.76,4363455.91,31.4865,0.0688,0.0276,0.1001,0.8532
24, Car,356505.96,4363456.13,31.5016,0.1829,0.0373,0.133467,0.8531
24, Car,356506.15,4363456.35,31.5287,0.2677,0.0409,0.166833,0.853
24, Car,356506.34,4363456.57,31.569,0.4037,0.046,0.2002,0.853
24, Car,356506.53,4363456.79,31.6203,0.4498,0.0463,0.233567,0.853
24, Car,356506.72,4363457,31.6831,0.5956,0.0264,0.266933,0.8528
24, Car,356506.91,4363457.22,31.7597,0.6809,0.0565,0.3003,0.8528
24, Car,356507.1,4363457.44,31.8478,0.7846,0.0599,0.333667,0.8526
24, Car,356507.3,4363457.66,31.9483,0.8886,0.0723,0.367033,0.8525
24, Car,356507.49,4363457.88,32.0602,0.9746,0.0514,0.4004,0.8524
24, Car,356507.68,4363458.1,32.1831,1.0719,0.0706,0.433767,0.8522
24, Car,356507.87,4363458.32,32.312,1.0748,0.0759,0.467133,0.852
24, Car,356508.06,4363458.54,31.9893,0.4672,0.0449,0.5005,0.8519
24, Car,356508.26,4363458.76,32.0471,0.4945,0.0553,0.533867,0.8518
24, Car,356508.45,4363458.98,32.1105,0.5623,0.0517,0.567233,0.8515
24, Car,356508.64,4363459.2,32.1806,0.6044,0.0446,0.6006,0.8513
24, Car,356508.84,4363459.42,32.2566,0.6609,0.0484,0.633967,0.8511
24, Car,356509.03,4363459.65,32.3389,0.7092,0.0531,0.667333,0.8508
24, Car,356509.23,4363459.87,32.4266,0.7515,0.0595,0.7007,0.8506
24, Car,356509.42,4363460.09,32.5186,0.7802,0.0627,0.734067,0.8503
24, Car,356509.62,4363460.32,32.6161,0.8426,0.037,0.767433,0.85
24, Car,356509.82,4363460.54,32.718,0.8548,0.0719,0.8008,0.8499
24, Car,356510.02,4363460.77,32.823,0.8936,0.0638,0.834167,0.8496
24, Car,356510.22,4363461,32.9325,0.9296,0.0452,0.867533,0.8492
24, Car,356510.42,4363461.23,33.0453,0.9484,0.0612,0.9009,0.8491
24, Car,356510.63,4363461.46,33.1607,0.9717,0.058,0.934267,0.8488
24, Car,356510.83,4363461.69,33.2782,0.9851,0.0503,0.967633,0.8486
24, Car,356511.04,4363461.93,33.3977,1.0046,0.0453,1.001,0.8483
24, Car,356511.24,4363462.16,33.5202,1.0349,0.0478,1.034367,0.848
24, Car,356511.45,4363462.4,33.6435,1.0188,0.0616,1.067733,0.8479
24, Car,356511.66,4363462.63,33.7667,1.0316,0.0401,1.1011,0.8475
24, Car,356511.87,4363462.87,33.8908,1.0357,0.0528,1.134467,0.8474
24, Car,356512.08,4363463.1,34.0162,1.0524,0.0251,1.167833,0.8473
24, Car,356512.29,4363463.34,34.1417,1.0361,0.0396,1.2012,0.8471
24, Car,356512.5,4363463.58,34.2658,1.0298,0.0335,1.234567,0.8469
24, Car,356512.71,4363463.82,34.3898,1.0353,0.0456,1.267933,0.8467
24, Car,356512.92,4363464.06,34.5127,1.0108,0.0234,1.3013,0.8467
24, Car,356513.13,4363464.3,34.633,0.993,0.0189,1.334667,0.8467
24, Car,356513.34,4363464.54,34.7521,0.9888,0.0256,1.368033,0.8464
24, Car,356513.56,4363464.78,34.8694,0.9645,0.0171,1.4014,0.8464
24, Car,356513.77,4363465.02,34.9849,0.9599,0.0016,1.434767,0.8463
24, Car,356513.99,4363465.26,35.0986,0.9324,0.0067,1.468133,0.8464
24, Car,356514.2,4363465.51,35.2119,0.9544,0.0068,1.5015,0.8464
24, Car,356514.42,4363465.75,35.3266,0.9552,0.0155,1.534867,0.8463
24, Car,356514.64,4363466,35.4423,0.9712,-0.0014,1.568233,0.8464
24, Car,356514.85,4363466.24,35.5588,0.969,-0.0119,1.6016,0.8464
24, Car,356515.07,4363466.49,35.6756,0.9755,0.0042,1.634967,0.8464
24, Car,356515.29,4363466.74,35.7926,0.9722,-0.0071,1.668333,0.8465
24, Car,356515.51,4363466.99,35.9089,0.9648,-0.0131,1.7017,0.8466
24, Car,356515.73,4363467.24,36.0255,0.9755,-0.0087,1.735067,0.8466
24, Car,356515.95,4363467.49,36.1425,0.9729,-0.0122,1.768433,0.8468
24, Car,356516.18,4363467.74,36.2589,0.9651,0.0048,1.8018,0.8468
24, Car,356516.4,4363467.99,36.3755,0.9774,-0.0267,1.835167,0.847
24, Car,356516.62,4363468.24,36.492,0.9615,-0.0007,1.868533,0.8471
24, Car,356516.85,4363468.49,36.6069,0.9526,-0.007,1.9019,0.8472
24, Car,356517.07,4363468.75,36.7212,0.9494,-0.0164,1.935267,0.8473
24, Car,356517.3,4363469.01,36.8358,0.9592,-0.0064,1.968633,0.8474
24, Car,356517.52,4363469.26,36.9493,0.9311,-0.0066,2.002,0.8475
24, Car,356517.75,4363469.52,37.061,0.9283,0.0051,2.035367,0.8476
24, Car,356517.98,4363469.78,37.1714,0.9096,0.0065,2.068733,0.8476
24, Car,356518.21,4363470.04,37.2808,0.9124,-0.0113,2.1021,0.8477
24, Car,356518.44,4363470.3,37.3893,0.8937,0.0062,2.135467,0.8477
24, Car,356518.67,4363470.56,37.496,0.8829,0.0027,2.168833,0.8476
24, Car,356518.9,4363470.82,37.6006,0.8595,0.0317,2.2022,0.8476
24, Car,356519.13,4363471.08,37.7041,0.8629,0.0088,2.235567,0.8476
24, Car,356519.36,4363471.35,37.8059,0.8315,0.0297,2.268933,0.8476
24, Car,356519.59,4363471.61,37.9046,0.8129,0.0056,2.3023,0.8475
24, Car,356519.83,4363471.87,38.0013,0.7971,0.0395,2.335667,0.8475
24, Car,356520.06,4363472.14,38.0963,0.7844,0.0338,2.369033,0.8473
24, Car,356520.3,4363472.41,38.1891,0.7602,0.0372,2.4024,0.8472
24, Car,356520.53,4363472.67,38.2787,0.7329,0.041,2.435767,0.847
24, Car,356520.77,4363472.94,38.3667,0.7318,0.0592,2.469133,0.8469
24, Car,356521.01,4363473.21,38.4524,0.6953,0.046,2.5025,0.8467
24, Car,356521.24,4363473.47,38.5356,0.6888,0.0542,2.535867,0.8465
24, Car,356521.48,4363473.74,38.618,0.6833,0.047,2.569233,0.8464
24, Car,356521.72,4363474.01,38.6981,0.6517,0.0621,2.6026,0.8461
24, Car,356521.96,4363474.28,38.7769,0.6588,0.0676,2.635967,0.8459
24, Car,356522.2,4363474.55,38.855,0.6416,0.0611,2.669333,0.8456
24, Car,356522.44,4363474.82,38.9323,0.6462,0.0668,2.7027,0.8454
24, Car,356522.68,4363475.09,39.0095,0.6389,0.0784,2.736067,0.8451
24, Car,356522.92,4363475.36,39.0866,0.6443,0.0759,2.769433,0.8448
24, Car,356523.16,4363475.63,39.1634,0.6351,0.0713,2.8028,0.8445
24, Car,356523.4,4363475.91,39.2393,0.628,0.0668,2.836167,0.8443
24, Car,356523.64,4363476.18,39.3153,0.6383,0.0669,2.869533,0.8439
24, Car,356523.88,4363476.45,39.393,0.6554,0.0669,2.9029,0.8437
24, Car,356524.12,4363476.72,39.4711,0.6443,0.0753,2.936267,0.8435
24, Car,356524.37,4363477,39.5501,0.6713,0.0755,2.969633,0.8431
24, Car,356524.61,4363477.27,39.6303,0.6647,0.0743,3.003,0.843
24, Car,356524.85,4363477.54,39.7122,0.6987,0.0699,3.036367,0.8426
24, Car,356525.1,4363477.82,39.7962,0.7005,0.0676,3.069733,0.8424
24, Car,356525.34,4363478.09,39.8814,0.7166,0.0664,3.1031,0.8421
24, Car,356525.59,4363478.37,39.9687,0.7372,0.0662,3.136467,0.8419
24, Car,356525.84,4363478.64,40.0581,0.7519,0.0621,3.169833,0.8417
24, Car,356526.08,4363478.92,40.1507,0.7904,0.059,3.2032,0.8416
24, Car,356526.33,4363479.2,40.246,0.7966,0.0516,3.236567,0.8413
24, Car,356526.58,4363479.47,40.3434,0.824,0.0515,3.269933,0.8412
24, Car,356526.83,4363479.75,40.4441,0.8527,0.0502,3.3033,0.841
24, Car,356527.08,4363480.03,40.5483,0.8828,0.0519,3.336667,0.8408
24, Car,356527.33,4363480.31,40.6564,0.9169,0.0329,3.370033,0.8408
24, Car,356527.58,4363480.59,40.7665,0.9154,0.0475,3.4034,0.8406
24, Car,356527.83,4363480.87,40.8786,0.9521,0.0442,3.436767,0.8405
24, Car,356528.08,4363481.15,40.9934,0.9598,0.0305,3.470133,0.8404
24, Car,356528.33,4363481.43,41.1092,0.9668,0.0264,3.5035,0.8404
24, Car,356528.59,4363481.72,41.2278,1.0094,0.0301,3.536867,0.8403
24, Car,356528.84,4363482,41.3479,0.989,0.0291,3.570233,0.8402
24, Car,356529.1,4363482.29,41.468,1.0107,0.0244,3.6036,0.8402
24, Car,356529.35,4363482.57,41.5902,1.0244,0.0216,3.636967,0.8401
24, Car,356529.61,4363482.86,41.7122,1.0071,0.012,3.670333,0.8401
24, Car,356529.87,4363483.15,41.8342,1.024,0.0152,3.7037,0.8401
24, Car,356530.13,4363483.44,41.9568,1.0167,0.0105,3.737067,0.8401
24, Car,356530.39,4363483.73,42.0798,1.0317,0.0143,3.770433,0.84
24, Car,356530.65,4363484.02,42.2021,1.004,-0.0019,3.8038,0.84
24, Car,356530.91,4363484.31,42.3231,1.011,0.0062,3.837167,0.8401
24, Car,356531.17,4363484.6,42.4445,1.0108,0.0004,3.870533,0.8401
24, Car,356531.44,4363484.9,42.5638,0.9761,0.0148,3.9039,0.84
24, Car,356531.7,4363485.19,42.6814,0.9806,0.0007,3.937267,0.84
24, Car,356531.97,4363485.49,42.7986,0.9714,0.0047,3.970633,0.8401
24, Car,356532.23,4363485.78,42.9133,0.9379,-0.0075,4.004,0.84
24, Car,356532.5,4363486.08,43.0251,0.9236,-0.01,4.037367,0.8401
24, Car,356532.77,4363486.38,43.1342,0.8932,0.0099,4.070733,0.8401
24, Car,356533.04,4363486.68,43.2403,0.8734,-0.0205,4.1041,0.8401
24, Car,356533.3,4363486.98,43.3444,0.8604,-0.0002,4.137467,0.8401
24, Car,356533.57,4363487.28,43.4459,0.8302,-0.0129,4.170833,0.8402
24, Car,356533.84,4363487.58,43.5444,0.8086,0.0011,4.2042,0.8402
24, Car,356534.11,4363487.88,43.6411,0.8024,-0.0064,4.237567,0.8402
